id,user_id,from_account_id,datetime,amount,currency,category,receiver,description
2245,48,37,2025-10-18 09:57:33.144938,249558.12,RUB,clothes,LC Waikiki,scarf
101,61,65,2025-10-18 09:56:31.015383,376768.81,KZT,online_shopping,Kaspi.kz,laptop
804,50,158,2025-10-18 09:56:12.546923,13442.44,CNY,online_shopping,AliExpress,LED strip
2510,76,117,2025-10-18 09:54:48.643801,91028.39,RUB,online_shopping,Kaspi.kz,smartphone
1139,67,200,2025-10-18 09:54:31.380449,3488.7,EUR,recurring,GymPro,gym membership
552,14,181,2025-10-18 09:55:13.149472,19025.33,CNY,entertainment,Spotify,premium subscription
354,34,45,2025-10-18 09:55:54.510873,476072.26,KZT,recurring,Kaspi Red,loan payment
395,40,102,2025-10-18 09:55:53.880107,1958.94,EUR,entertainment,Netflix,monthly subscription
254,24,175,2025-10-18 09:55:23.344665,856.14,CNY,recurring,Kaspi Insurance,car insurance
1585,7,127,2025-10-18 09:55:50.428710,191.93,EUR,entertainment,Steam,game purchase
1094,3,116,2025-10-18 09:57:51.508902,7316.76,CNY,entertainment,Spotify,premium subscription
2559,77,172,2025-10-18 10:00:16.196126,16223.4,CNY,entertainment,Steam,game purchase
2049,94,191,2025-10-18 09:56:04.495317,157719.85,RUB,transport,AirAstana,plane ticket
15,31,93,2025-10-18 09:56:42.390785,490473.4,KZT,utilities,Beeline,mobile plan
2334,72,22,2025-10-18 09:59:03.029581,3865.73,USD,groceries,SmallMart,cheese
47,6,57,2025-10-18 09:55:21.087673,3937.86,EUR,groceries,Magnum,bread
1569,4,138,2025-10-18 10:00:04.781203,259238.46,KZT,transport,Yandex Go,taxi ride
523,10,148,2025-10-18 09:59:10.272309,4555.38,USD,clothes,H&M,hoodie
2165,47,87,2025-10-18 09:58:39.625824,199645.49,RUB,transport,AirAstana,plane ticket
1956,22,135,2025-10-18 09:59:38.841008,705.67,EUR,clothes,Zara,shirt
1453,91,141,2025-10-18 09:59:31.361049,216651.67,RUB,clothes,LC Waikiki,hat
106,85,76,2025-10-18 09:58:28.438831,133830.14,RUB,clothes,Zara,belt
2838,24,75,2025-10-18 09:59:35.499580,442441.35,KZT,clothes,LC Waikiki,boots
482,7,58,2025-10-18 09:56:28.492887,1331.23,EUR,recurring,KazakhTelecom,home internet
2825,57,6,2025-10-18 09:58:58.386771,15134.3,CNY,entertainment,Spotify,premium subscription
2963,83,179,2025-10-18 09:55:11.598880,46187.68,KZT,utilities,KEGOC,electricity bill
1502,6,13,2025-10-18 09:58:42.459354,28053.96,RUB,entertainment,Netflix,monthly subscription
1329,52,97,2025-10-18 10:00:00.341187,1764.38,CNY,utilities,KazWater,water bill
2259,20,138,2025-10-18 09:59:50.254567,457642.73,KZT,entertainment,Steam,game purchase
2702,3,157,2025-10-18 09:55:24.730051,226820.77,RUB,entertainment,Steam,game purchase
1181,50,46,2025-10-18 09:54:44.318633,62819.55,KZT,utilities,KEGOC,electricity bill
2606,15,192,2025-10-18 09:56:07.494517,2135.45,USD,groceries,Magnum,bread
1205,82,131,2025-10-18 09:56:28.422742,106681.83,RUB,recurring,KEGOC,electricity bill
1337,5,33,2025-10-18 09:54:59.593496,3188.3,EUR,entertainment,Spotify,premium subscription
1022,86,149,2025-10-18 09:56:17.180343,7591.65,CNY,restaurants,BurgerTime,cola
2987,60,200,2025-10-18 09:58:27.228223,28245.04,CNY,restaurants,Sakura Sushi,miso soup
2675,59,194,2025-10-18 09:55:59.482806,28648.99,CNY,transfer,,
200,19,170,2025-10-18 09:59:19.232067,6670.23,CNY,entertainment,Steam,game purchase
940,82,70,2025-10-18 09:57:12.235628,703.7,EUR,recurring,KEGOC,electricity bill
2480,14,15,2025-10-18 09:54:39.373843,199480.62,RUB,transport,AirAstana,plane ticket
1690,69,148,2025-10-18 09:58:56.009663,4266.71,USD,transfer,,
1649,32,149,2025-10-18 09:59:38.893041,11224.68,CNY,transfer,,
2694,46,157,2025-10-18 09:56:44.791362,55788.1,RUB,online_shopping,AliExpress,phone case
988,50,116,2025-10-18 09:56:33.617505,255877.0,RUB,recurring,Magnum,monthly grocery delivery
2090,29,178,2025-10-18 09:59:31.686980,1230.53,USD,online_shopping,Kaspi.kz,TV
1201,38,98,2025-10-18 09:55:55.569990,387.84,EUR,clothes,Zara,shirt
1932,77,147,2025-10-18 09:57:51.719201,3782.23,EUR,utilities,Beeline,mobile plan
1280,72,161,2025-10-18 09:56:28.598197,3125.24,USD,transfer,,
283,63,43,2025-10-18 09:56:32.637599,282916.2,KZT,online_shopping,Kaspi.kz,smartphone
1638,76,32,2025-10-18 09:59:52.248522,244439.04,KZT,groceries,SmallMart,cheese
689,39,24,2025-10-18 09:57:04.133997,12023.96,CNY,online_shopping,AliExpress,phone case
2879,20,76,2025-10-18 09:59:38.136916,4816.58,USD,recurring,GymPro,gym membership
2561,61,11,2025-10-18 09:57:36.914631,13068.96,CNY,groceries,Magnum,rice
970,24,91,2025-10-18 09:58:34.782928,1699.25,EUR,transfer,,
2346,82,64,2025-10-18 09:55:40.789130,2992.67,USD,utilities,KEGOC,electricity bill
823,38,75,2025-10-18 09:58:47.248900,181.45,USD,entertainment,Spotify,premium subscription
1150,98,116,2025-10-18 09:55:07.525914,600.19,EUR,utilities,KEGOC,electricity bill
1759,93,197,2025-10-18 09:57:16.013609,27494.44,CNY,transfer,,
1367,16,126,2025-10-18 09:55:20.003064,6786.8,CNY,recurring,Beeline,mobile plan
406,2,180,2025-10-18 09:58:39.585916,17647.9,CNY,clothes,Zara,belt
2815,78,143,2025-10-18 09:56:43.326985,30706.42,RUB,clothes,Zara,coat
623,79,74,2025-10-18 09:58:06.850007,2528.69,EUR,transport,Yandex Go,taxi ride
730,53,57,2025-10-18 09:58:44.146330,3790.09,USD,restaurants,BurgerTime,fries
938,19,54,2025-10-18 09:57:32.735127,142436.48,RUB,transfer,,
463,34,119,2025-10-18 09:58:16.424905,50354.55,KZT,transport,Yandex Go,taxi ride
1,29,163,2025-10-18 09:55:17.839057,3106.35,USD,transport,AirAstana,plane ticket
1899,16,126,2025-10-18 09:55:33.733715,1471.58,EUR,utilities,KazWater,water bill
1895,100,122,2025-10-18 09:57:23.484615,253266.11,RUB,utilities,KEGOC,electricity bill
877,1,143,2025-10-18 09:59:37.212742,963.55,USD,transfer,,
2562,7,1,2025-10-18 09:58:41.754579,265749.25,RUB,clothes,H&M,shorts
2367,27,96,2025-10-18 09:59:48.670656,3518.76,USD,clothes,Zara,belt
1069,43,12,2025-10-18 09:54:34.520134,28529.33,CNY,utilities,Beeline,mobile plan
2456,1,111,2025-10-18 09:59:45.251194,479339.4,KZT,entertainment,Spotify,premium subscription
2354,36,28,2025-10-18 09:55:58.576324,16079.92,CNY,transport,Yandex Go,taxi ride
2665,15,132,2025-10-18 09:59:16.575831,2719.84,USD,utilities,KazWater,water bill
2618,73,149,2025-10-18 10:00:05.784348,401741.62,KZT,entertainment,Spotify,premium subscription
585,57,3,2025-10-18 09:57:38.250436,4253.59,USD,transfer,,
256,18,163,2025-10-18 09:57:08.194903,72682.15,RUB,transport,AirAstana,plane ticket
1570,15,56,2025-10-18 09:56:07.647005,164106.09,KZT,online_shopping,Wildberries,headphones
2797,66,11,2025-10-18 09:56:17.486256,1814.59,EUR,online_shopping,Wildberries,sneakers
735,32,133,2025-10-18 10:00:21.763291,11898.56,CNY,groceries,GreenMart,yogurt
1265,16,95,2025-10-18 09:56:17.407256,377820.73,KZT,transfer,,
1242,98,39,2025-10-18 09:56:38.570299,914.18,EUR,online_shopping,Kaspi.kz,smartphone
316,77,19,2025-10-18 09:56:20.449480,26667.3,CNY,groceries,SmallMart,cheese
1488,90,28,2025-10-18 09:59:20.852978,2259.42,CNY,transport,Yandex Go,taxi ride
1530,97,77,2025-10-18 09:56:09.161248,997.03,USD,clothes,H&M,hoodie
459,26,92,2025-10-18 09:55:32.032086,1184.93,EUR,groceries,GreenMart,yogurt
1082,14,131,2025-10-18 09:57:41.114046,1655.01,EUR,recurring,KEGOC,electricity bill
226,33,91,2025-10-18 09:56:28.904704,238501.41,RUB,restaurants,CoffeeGo,cappuccino
1658,16,134,2025-10-18 09:56:03.386700,123979.44,KZT,restaurants,CoffeeGo,latte
1963,30,177,2025-10-18 09:55:18.122601,713.84,EUR,entertainment,Spotify,premium subscription
247,36,108,2025-10-18 09:57:10.605892,145320.97,RUB,restaurants,CoffeeGo,cappuccino
2982,58,114,2025-10-18 10:00:13.965801,211435.91,RUB,clothes,H&M,hoodie
410,36,104,2025-10-18 09:54:30.890431,3093.13,USD,clothes,Zara,belt
1518,34,175,2025-10-18 09:59:27.253449,310496.56,KZT,groceries,GreenMart,fruits
2981,39,104,2025-10-18 09:55:33.813514,2703.26,USD,utilities,KazWater,water bill
2840,79,110,2025-10-18 10:00:26.952698,133189.53,KZT,transfer,,
375,10,96,2025-10-18 09:55:59.001156,2346.14,EUR,utilities,KazWater,water bill
828,48,45,2025-10-18 10:00:03.475885,234780.06,RUB,online_shopping,Kaspi.kz,smartphone
2078,7,84,2025-10-18 09:57:16.420864,2797.92,EUR,entertainment,Netflix,monthly subscription
1183,79,161,2025-10-18 09:59:41.522081,242543.51,RUB,online_shopping,Wildberries,sneakers
871,71,43,2025-10-18 09:55:36.031665,978.36,EUR,groceries,Magnum,milk
460,27,177,2025-10-18 09:59:09.491334,1325.76,EUR,groceries,Magnum,milk
2766,21,31,2025-10-18 09:58:41.987432,1643.4,EUR,transport,Yandex Go,taxi ride
647,20,4,2025-10-18 09:55:42.448285,872.67,EUR,clothes,H&M,hoodie
2596,32,177,2025-10-18 09:58:51.978078,1338.74,EUR,recurring,Beeline,mobile plan
128,22,152,2025-10-18 09:56:35.592627,4668.12,CNY,utilities,Beeline,mobile plan
1541,67,196,2025-10-18 09:56:37.960183,34102.66,RUB,transport,Kaspi Red Transport,bus ticket
1394,88,132,2025-10-18 09:54:39.509219,3289.53,USD,transport,Kaspi Red Transport,bus ticket
1671,51,18,2025-10-18 09:56:20.566479,1509.21,EUR,recurring,KEGOC,electricity bill
2851,52,86,2025-10-18 09:55:05.016221,455049.87,KZT,utilities,KazWater,water bill
2518,42,197,2025-10-18 09:55:55.721054,12620.8,CNY,utilities,KEGOC,electricity bill
2996,91,49,2025-10-18 09:59:15.061785,2321.16,USD,transfer,,
139,59,62,2025-10-18 09:59:33.255858,2918.8,USD,groceries,Magnum,apples
1884,77,101,2025-10-18 09:55:18.404966,2196.12,CNY,recurring,KEGOC,electricity bill
2542,23,157,2025-10-18 09:55:43.466449,1120.31,EUR,entertainment,Spotify,premium subscription
2291,6,134,2025-10-18 09:55:15.059890,287944.56,KZT,entertainment,Spotify,premium subscription
1809,73,28,2025-10-18 09:55:41.976546,99797.4,RUB,restaurants,BurgerTime,cola
1480,55,124,2025-10-18 10:00:28.752561,2408.96,EUR,utilities,KEGOC,electricity bill
2966,26,12,2025-10-18 09:58:48.292037,231456.54,KZT,clothes,LC Waikiki,hat
1378,89,81,2025-10-18 09:55:10.430696,27327.96,CNY,utilities,Beeline,mobile plan
429,62,17,2025-10-18 09:55:56.097728,296509.45,RUB,utilities,KazWater,water bill
2137,19,154,2025-10-18 10:00:07.273995,3110.71,USD,entertainment,Steam,game purchase
2377,19,112,2025-10-18 09:58:50.780778,261315.51,RUB,transport,Yandex Go,taxi ride
2617,58,177,2025-10-18 09:58:45.274768,303038.19,KZT,groceries,GreenMart,olive oil
2872,42,112,2025-10-18 09:57:15.625415,48632.6,RUB,entertainment,Steam,game purchase
163,84,66,2025-10-18 09:56:42.219113,859.88,EUR,transfer,,
1237,66,140,2025-10-18 09:58:55.275904,393043.71,KZT,online_shopping,Wildberries,clothes
2248,93,184,2025-10-18 09:56:43.722715,2485.9,USD,restaurants,BurgerTime,burger
2698,23,88,2025-10-18 09:57:59.234981,674.88,EUR,transport,Kaspi Red Transport,bus ticket
2601,97,105,2025-10-18 09:57:30.479643,857.15,USD,transport,Yandex Go,taxi ride
311,13,36,2025-10-18 10:00:17.370743,294992.17,KZT,clothes,H&M,hoodie
993,51,68,2025-10-18 09:59:20.412146,2366.23,EUR,clothes,LC Waikiki,boots
2497,75,74,2025-10-18 09:58:30.143969,74784.3,RUB,restaurants,Sakura Sushi,ramen
2460,55,21,2025-10-18 09:56:53.279905,194088.21,RUB,recurring,Netflix,monthly subscription
1614,56,28,2025-10-18 09:59:38.586509,323349.26,KZT,restaurants,BurgerTime,burger
2151,29,48,2025-10-18 09:58:08.115895,1682.76,USD,recurring,Netflix,monthly subscription
887,61,150,2025-10-18 09:56:02.882700,222.09,EUR,clothes,Zara,coat
791,13,117,2025-10-18 09:56:23.134668,205374.94,RUB,recurring,Magnum,monthly grocery delivery
1540,84,117,2025-10-18 09:58:28.091775,1644.5,EUR,utilities,Beeline,mobile plan
2402,81,134,2025-10-18 09:58:27.199247,7339.54,RUB,clothes,H&M,shorts
882,56,65,2025-10-18 09:58:29.932107,185084.12,RUB,recurring,Netflix,monthly subscription
1258,9,103,2025-10-18 09:59:53.408976,24236.6,CNY,transfer,,
2272,54,168,2025-10-18 09:56:02.393458,149086.23,KZT,groceries,Magnum,apples
1302,55,130,2025-10-18 09:56:50.456647,22061.1,CNY,transport,Kaspi Red Transport,bus ticket
1339,31,63,2025-10-18 09:58:25.736592,856.31,USD,restaurants,BurgerTime,fries
626,78,166,2025-10-18 09:59:26.085056,1088.64,EUR,recurring,KazakhTelecom,home internet
1149,44,97,2025-10-18 09:59:56.518412,3338.67,EUR,transport,Yandex Go,taxi ride
1665,90,28,2025-10-18 09:56:58.555518,1670.5,EUR,clothes,Zara,shirt
397,57,120,2025-10-18 09:56:43.968562,67950.06,RUB,entertainment,Spotify,premium subscription
2228,32,54,2025-10-18 09:58:22.053760,206515.7,RUB,utilities,Beeline,mobile plan
2268,63,123,2025-10-18 09:58:34.072070,17922.37,CNY,online_shopping,Wildberries,headphones
968,1,186,2025-10-18 09:59:55.436232,462153.93,KZT,transfer,,
534,83,141,2025-10-18 09:59:03.710410,145681.01,KZT,restaurants,CoffeeGo,latte
2340,77,132,2025-10-18 09:58:10.212706,1568.69,USD,utilities,KEGOC,electricity bill
639,2,197,2025-10-18 09:57:22.860135,3192.87,EUR,online_shopping,Wildberries,headphones
916,17,122,2025-10-18 09:57:42.506368,126096.98,RUB,groceries,SmallMart,cookies
332,1,12,2025-10-18 09:57:24.057532,122653.45,KZT,recurring,KazakhTelecom,home internet
39,79,173,2025-10-18 09:55:43.576653,836.3,CNY,entertainment,Netflix,monthly subscription
1011,81,16,2025-10-18 09:56:13.134842,6059.41,CNY,recurring,YouTube Premium,monthly subscription
904,88,21,2025-10-18 09:55:11.269669,26431.38,CNY,groceries,GreenMart,olive oil
1775,43,71,2025-10-18 09:58:25.629386,2524.34,EUR,transfer,,
2964,60,28,2025-10-18 09:55:51.924680,157834.19,KZT,clothes,Zara,shirt
112,57,196,2025-10-18 09:55:02.562837,287173.93,KZT,transfer,,
2314,39,47,2025-10-18 09:59:41.299192,1703.65,USD,recurring,Kaspi Insurance,car insurance
1678,96,19,2025-10-18 09:59:29.429529,3054.59,EUR,groceries,Magnum,apples
2468,50,49,2025-10-18 09:55:09.700360,28350.97,CNY,groceries,GreenMart,vegetables
1162,92,15,2025-10-18 09:55:50.308611,117042.92,RUB,utilities,KEGOC,electricity bill
2091,28,38,2025-10-18 09:59:23.625877,148748.17,KZT,groceries,GreenMart,yogurt
1589,9,121,2025-10-18 09:59:23.159250,415010.18,KZT,clothes,LC Waikiki,hat
943,1,40,2025-10-18 09:54:49.785241,90120.81,RUB,recurring,Spotify,music subscription
1335,85,180,2025-10-18 09:57:42.286155,367271.73,KZT,entertainment,Spotify,premium subscription
566,50,34,2025-10-18 09:58:45.251277,8773.03,KZT,transfer,,
707,95,138,2025-10-18 09:59:15.163002,1022.99,USD,transfer,,
852,90,85,2025-10-18 10:00:15.367297,2300.69,EUR,transfer,,
1126,100,51,2025-10-18 09:59:04.161984,25375.85,RUB,transfer,,
2779,36,49,2025-10-18 09:57:55.986426,3741.0,EUR,transfer,,
667,100,159,2025-10-18 09:55:26.491878,1606.87,USD,restaurants,Sakura Sushi,miso soup
2511,89,71,2025-10-18 09:58:20.623538,3854.22,EUR,entertainment,Netflix,monthly subscription
556,57,43,2025-10-18 09:57:09.240029,390.06,USD,entertainment,Netflix,monthly subscription
542,36,36,2025-10-18 09:57:28.655826,5933.14,CNY,restaurants,Sakura Sushi,sushi set
2108,24,8,2025-10-18 09:55:31.236430,2916.03,EUR,utilities,KEGOC,electricity bill
2689,1,103,2025-10-18 09:55:32.873323,3413.28,USD,online_shopping,Kaspi.kz,smartphone
2265,47,119,2025-10-18 09:59:17.850948,324091.13,KZT,online_shopping,AliExpress,LED strip
37,62,58,2025-10-18 09:54:53.699655,175381.94,KZT,transfer,,
793,90,171,2025-10-18 10:00:05.132135,236654.73,RUB,utilities,KazWater,water bill
1919,33,104,2025-10-18 09:59:16.060647,330518.9,KZT,restaurants,Sakura Sushi,ramen
2935,76,69,2025-10-18 09:57:36.694246,14109.54,CNY,transfer,,
1037,15,41,2025-10-18 09:56:44.525668,2584.25,USD,transport,AirAstana,plane ticket
1223,17,49,2025-10-18 09:57:25.617244,2665.11,USD,utilities,KazWater,water bill
2582,38,132,2025-10-18 09:57:11.181655,28801.15,CNY,transfer,,
2082,82,104,2025-10-18 09:58:59.804651,186577.74,RUB,transport,Kaspi Red Transport,bus ticket
2746,27,82,2025-10-18 09:59:24.959263,28193.9,CNY,entertainment,Steam,game purchase
1426,65,157,2025-10-18 09:56:18.936801,947.4,USD,transport,Yandex Go,taxi ride
2889,56,89,2025-10-18 09:57:58.480577,21898.41,CNY,transfer,,
770,43,119,2025-10-18 09:58:27.401648,3711.52,EUR,groceries,GreenMart,olive oil
1191,60,127,2025-10-18 09:54:40.844641,155225.35,RUB,groceries,GreenMart,fruits
653,81,187,2025-10-18 10:00:20.134686,372489.93,KZT,transfer,,
1491,61,106,2025-10-18 09:58:44.871425,133247.69,RUB,groceries,SmallMart,juice
2774,18,87,2025-10-18 09:56:28.417535,288426.56,KZT,utilities,KEGOC,electricity bill
2845,30,158,2025-10-18 09:55:04.352865,440226.97,KZT,transport,Kaspi Red Transport,bus ticket
58,98,195,2025-10-18 09:54:47.863647,88984.49,KZT,recurring,Magnum,monthly grocery delivery
1562,82,149,2025-10-18 09:54:29.243335,55910.29,KZT,restaurants,BurgerTime,burger
1779,76,97,2025-10-18 09:57:39.733216,3368.37,USD,entertainment,Steam,game purchase
922,24,45,2025-10-18 09:54:58.473310,810.47,USD,restaurants,BurgerTime,fries
225,13,135,2025-10-18 09:56:31.224781,1208.64,USD,transfer,,
1492,20,16,2025-10-18 09:58:16.797427,302284.71,KZT,transport,AirAstana,plane ticket
1211,9,88,2025-10-18 10:00:19.756398,3340.96,USD,recurring,KEGOC,electricity bill
929,6,36,2025-10-18 09:57:30.975340,3550.44,CNY,groceries,SmallMart,pasta
1044,68,112,2025-10-18 09:59:58.306823,3309.89,EUR,recurring,Spotify,music subscription
1885,29,156,2025-10-18 09:55:40.804810,3840.38,USD,utilities,KazWater,water bill
1767,22,74,2025-10-18 09:54:31.296038,296642.79,RUB,restaurants,BurgerTime,cola
622,87,131,2025-10-18 09:58:48.427797,3100.1,EUR,recurring,Spotify,music subscription
631,32,189,2025-10-18 09:58:23.406792,133003.81,RUB,transport,Yandex Go,taxi ride
1634,90,88,2025-10-18 09:57:32.428124,3732.69,CNY,recurring,KEGOC,electricity bill
204,61,62,2025-10-18 09:54:35.746953,1507.18,USD,transport,Kaspi Red Transport,bus ticket
805,39,146,2025-10-18 09:58:46.090863,275558.64,RUB,clothes,LC Waikiki,hat
1901,23,76,2025-10-18 09:55:47.847268,125176.36,RUB,recurring,KazakhTelecom,home internet
2450,6,117,2025-10-18 09:59:35.719541,16436.34,CNY,transfer,,
1699,8,7,2025-10-18 09:58:48.475586,2673.26,USD,clothes,LC Waikiki,boots
1632,34,174,2025-10-18 09:56:17.593760,266409.67,RUB,clothes,LC Waikiki,hat
2877,7,28,2025-10-18 09:58:07.385960,2532.33,EUR,utilities,KEGOC,electricity bill
2839,37,157,2025-10-18 10:00:04.653152,1538.0,EUR,online_shopping,AliExpress,LED strip
1737,4,84,2025-10-18 09:56:58.852376,23655.53,CNY,utilities,KazWater,water bill
170,5,102,2025-10-18 09:58:11.421746,749.31,EUR,entertainment,Netflix,monthly subscription
56,68,131,2025-10-18 09:56:25.557726,4530.08,USD,utilities,KazWater,water bill
1684,88,187,2025-10-18 09:54:49.846140,14910.46,CNY,online_shopping,AliExpress,LED strip
278,66,100,2025-10-18 09:57:20.226450,2387.72,EUR,clothes,H&M,t-shirt
800,74,125,2025-10-18 09:59:23.615886,296285.49,KZT,recurring,KazakhTelecom,home internet
2893,7,9,2025-10-18 09:57:47.573839,1021.59,EUR,utilities,KazWater,water bill
1626,85,125,2025-10-18 09:58:05.002832,109350.37,RUB,groceries,SmallMart,cheese
989,5,46,2025-10-18 09:56:08.233902,19799.36,CNY,entertainment,Spotify,premium subscription
1996,95,81,2025-10-18 10:00:22.656676,271540.54,RUB,recurring,Kaspi Insurance,car insurance
1439,98,52,2025-10-18 09:57:25.271129,21637.05,CNY,groceries,Magnum,bread
959,29,33,2025-10-18 09:56:56.192097,3441.8,USD,entertainment,Netflix,monthly subscription
1169,19,96,2025-10-18 09:56:45.535048,29560.0,CNY,online_shopping,AliExpress,LED strip
477,36,13,2025-10-18 09:59:00.184731,6720.06,CNY,clothes,H&M,t-shirt
2130,83,81,2025-10-18 09:58:13.300854,267378.92,KZT,groceries,SmallMart,eggs
1233,67,91,2025-10-18 09:54:58.533684,2921.89,USD,recurring,Kaspi Red,loan payment
1226,27,187,2025-10-18 09:57:04.465261,392440.28,KZT,restaurants,BurgerTime,cola
951,70,83,2025-10-18 09:54:45.304329,248063.92,RUB,entertainment,Steam,game purchase
239,32,183,2025-10-18 09:58:05.863635,41477.99,KZT,transport,Kaspi Red Transport,bus ticket
2372,55,23,2025-10-18 09:55:36.833372,1023.43,EUR,online_shopping,Kaspi.kz,laptop
2716,54,194,2025-10-18 09:54:53.543529,2157.97,EUR,entertainment,Steam,game purchase
1026,48,180,2025-10-18 09:59:57.167960,158586.73,KZT,clothes,H&M,shorts
671,26,28,2025-10-18 09:59:03.723695,770.51,EUR,groceries,GreenMart,yogurt
2553,88,71,2025-10-18 09:58:46.728860,9085.04,RUB,groceries,Magnum,milk
2674,67,167,2025-10-18 09:54:33.667485,368.4,USD,transport,Kaspi Red Transport,bus ticket
2546,51,167,2025-10-18 09:54:48.539077,21387.85,CNY,transport,Yandex Go,taxi ride
154,5,147,2025-10-18 09:57:52.875594,95796.77,KZT,recurring,KazakhTelecom,home internet
2844,35,137,2025-10-18 09:54:53.250593,2133.15,EUR,transfer,,
572,33,123,2025-10-18 09:55:41.352934,4550.88,USD,restaurants,CoffeeGo,croissant
1533,86,149,2025-10-18 10:00:11.091468,4381.29,CNY,utilities,KEGOC,electricity bill
2003,21,132,2025-10-18 09:57:09.786776,287175.66,KZT,recurring,KEGOC,electricity bill
230,83,85,2025-10-18 09:57:32.582742,29321.01,CNY,restaurants,Sakura Sushi,sushi set
2187,33,50,2025-10-18 09:59:35.466323,8443.36,CNY,transfer,,
1636,67,75,2025-10-18 09:56:15.395139,16766.32,CNY,transport,Kaspi Red Transport,bus ticket
1324,11,97,2025-10-18 09:54:55.627449,138742.72,KZT,utilities,KEGOC,electricity bill
635,82,137,2025-10-18 09:57:28.293702,272686.05,RUB,recurring,Kaspi Red,loan payment
